part_id,words,reaction_time,words_left,words_right,left_score,right_score,left_score_binary,right_score_binary,sense_response
6305793.0,14,4818.0,human,autonomous_car,2,-2,1,0,
6305793.0,15,3993.100000023842,god,computer,-1,1,0,1,
6305793.0,16,4970.399999976158,chimpanzee,human,-3,3,0,1,
6305793.0,17,4542.399999976158,chimpanzee,virus,1,-1,1,0,
6305793.0,18,6093.699999988079,virus,god,-1,1,0,1,
6305793.0,19,3290.600000023842,chimpanzee,computer,-2,2,0,1,
6305793.0,20,3742.0,chimpanzee,rock,3,-3,1,0,
6305793.0,21,3819.5,chimpanzee,god,-2,2,0,1,
6305793.0,22,4398.0,artificial_intelligence,rock,3,-3,1,0,
6305793.0,23,9593.5,human,god,-1,1,0,1,
6305793.0,24,3200.600000023842,human,rock,3,-3,1,0,
6305793.0,25,3173.300000011921,virus,rock,2,-2,1,0,
6305793.0,26,4675.399999976158,artificial_intelligence,human,2,-2,1,0,
6305793.0,27,3584.5,rock,computer,-3,3,0,1,
6305793.0,28,3080.200000047684,chimpanzee,robot,-2,2,0,1,
6305793.0,29,3101.399999976158,jelly_fish,god,-2,2,0,1,
6305793.0,30,3872.0,jelly_fish,human,-2,2,0,1,
6305793.0,31,38310.10000002384,jelly_fish,rock,1,-1,1,0,
6305793.0,32,2817.800000011921,chimpanzee,autonomous_car,-2,2,0,1,
6305793.0,33,3087.399999976158,jelly_fish,robot,-2,2,0,1,
6305793.0,34,3334.100000023842,chimpanzee,jelly_fish,2,-2,1,0,
6305793.0,35,2765.300000011921,robot,artificial_intelligence,-2,2,0,1,
6305793.0,36,5555.100000023842,god,autonomous_car,1,-1,1,0,
6305793.0,37,2357.699999988079,chimpanzee,artificial_intelligence,-2,2,0,1,
6305793.0,38,3931.699999988079,artificial_intelligence,god,-1,1,0,1,
6305793.0,39,5341.300000011921,jelly_fish,computer,-3,3,0,1,
6305793.0,40,3651.099999964237,virus,autonomous_car,-2,2,0,1,
6305793.0,41,2608.399999976158,jelly_fish,artificial_intelligence,-2,2,0,1,
6305793.0,42,2782.899999976158,artificial_intelligence,autonomous_car,2,-2,1,0,
6305793.0,43,2898.300000011921,rock,autonomous_car,-3,3,0,1,
6305793.0,44,4262.599999964237,artificial_intelligence,computer,2,-2,1,0,
6305797.0,0,16932.0,chimpanzee,artificial_intelligence,2,-2,1,0,
6305797.0,1,4474.0,chimpanzee,virus,3,-3,1,0,
6305797.0,2,10212.0,jelly_fish,computer,2,-2,1,0,
6305797.0,3,5356.0,chimpanzee,robot,3,-3,1,0,
6305797.0,4,2054.0,human,rock,3,-3,1,0,
6305797.0,5,5766.0,chimpanzee,autonomous_car,2,-2,1,0,
6305797.0,6,3570.0,jelly_fish,robot,2,-2,1,0,
6305797.0,7,9448.0,god,autonomous_car,-1,1,0,1,
6305797.0,8,3671.0,chimpanzee,computer,3,-3,1,0,
6305797.0,9,9999.0,robot,computer,1,-1,1,0,
6305797.0,10,5493.0,rock,autonomous_car,-1,1,0,1,
6305797.0,11,4096.0,jelly_fish,god,2,-2,1,0,
6305797.0,12,2632.0,human,computer,3,-3,1,0,
6305797.0,13,2488.0,robot,human,-3,3,0,1,
6305797.0,14,2711.0,robot,rock,1,-1,1,0,
6305797.0,15,2353.0,artificial_intelligence,human,-3,3,0,1,
6305797.0,16,1848.0,virus,human,-3,3,0,1,
6305797.0,17,2845.0,chimpanzee,god,3,-3,1,0,
6305797.0,18,3082.0,artificial_intelligence,rock,1,-1,1,0,
6305797.0,19,3724.0,chimpanzee,human,-3,3,0,1,
6305797.0,20,2450.0,artificial_intelligence,autonomous_car,2,-2,1,0,
6305797.0,21,2400.0,rock,computer,-1,1,0,1,
6305797.0,22,3431.0,robot,artificial_intelligence,-3,3,0,1,
6305797.0,23,3336.0,virus,robot,2,-2,1,0,
6305797.0,24,1559.0,human,autonomous_car,3,-3,1,0,
6305797.0,25,3731.0,god,rock,1,-1,1,0,
6305797.0,26,2846.0,robot,god,1,-1,1,0,
6305797.0,27,2651.0,virus,autonomous_car,3,-3,1,0,
6305797.0,28,2818.0,god,computer,1,-1,1,0,
6305797.0,29,4939.0,virus,computer,1,-1,1,0,
6305797.0,30,9808.0,robot,autonomous_car,-1,1,0,1,
6305797.0,31,2016.0,human,god,3,-3,1,0,
6305797.0,32,4010.0,artificial_intelligence,god,2,-2,1,0,
6305797.0,33,2518.0,chimpanzee,jelly_fish,3,-3,1,0,
6305797.0,34,5300.0,jelly_fish,autonomous_car,2,-2,1,0,
6305797.0,35,1944.0,jelly_fish,rock,2,-2,1,0,
6305797.0,36,2823.0,autonomous_car,computer,1,-1,1,0,
6305797.0,37,2479.0,artificial_intelligence,computer,2,-2,1,0,
6305797.0,38,8272.0,virus,artificial_intelligence,-2,2,0,1,
6305797.0,39,1610.0,virus,rock,1,-1,1,0,
6305797.0,40,3797.0,jelly_fish,artificial_intelligence,1,-1,1,0,
6305797.0,41,2386.0,virus,god,1,-1,1,0,
6305797.0,42,2613.0,jelly_fish,human,-3,3,0,1,
6305797.0,43,3850.0,jelly_fish,virus,1,-1,1,0,
6305797.0,44,1961.0,chimpanzee,rock,3,-3,1,0,
6305791.0,0,30450.099999999977,artificial_intelligence,god,-1,1,0,1,
6305791.0,1,13279.400000000023,virus,autonomous_car,-3,3,0,1,
6305791.0,2,9197.800000000048,chimpanzee,rock,3,-3,1,0,
