part_id,word,jelly_fish,artificial_intelligence,god,virus,human,chimpanzee,robot,rock,autonomous_car,computer
6305961.0,robot,,,,,,,,,,
6305961.0,rock,,,,,,,,,,
6305961.0,autonomous_car,,,,,,,,,,
6305961.0,computer,,,,,,,,,,
6305935.0,jelly_fish,,,,,,,,,,
6305935.0,artificial_intelligence,,,,,,,,,,
6305935.0,god,,,,,,,,,,
6305935.0,virus,,,,,,,,,,
6305935.0,human,,,,,,,,,,
6305935.0,chimpanzee,,,,,,,,,,
6305935.0,robot,,,,,,,,,,
6305935.0,rock,,,,,,,,,,
6305935.0,autonomous_car,,,,,,,,,,
6305935.0,computer,,,,,,,,,,
6305976.0,jelly_fish,,,,,,,,,,
6305976.0,artificial_intelligence,,,,,,,,,,
6305976.0,god,,,,,,,,,,
6305976.0,virus,,,,,,,,,,
6305976.0,human,,,,,,,,,,
6305976.0,chimpanzee,,,,,,,,,,
6305976.0,robot,,,,,,,,,,
6305976.0,rock,,,,,,,,,,
6305976.0,autonomous_car,,,,,,,,,,
6305976.0,computer,,,,,,,,,,
6305980.0,jelly_fish,,,,,,,,,,
6305980.0,artificial_intelligence,,,,,,,,,,
6305980.0,god,,,,,,,,,,
6305980.0,virus,,,,,,,,,,
6305980.0,human,,,,,,,,,,
6305980.0,chimpanzee,,,,,,,,,,
6305980.0,robot,,,,,,,,,,
6305980.0,rock,,,,,,,,,,
6305980.0,autonomous_car,,,,,,,,,,
6305980.0,computer,,,,,,,,,,
6305991.0,jelly_fish,,,,,,,,,,
6305991.0,artificial_intelligence,,,,,,,,,,
6305991.0,god,,,,,,,,,,
6305991.0,virus,,,,,,,,,,
6305991.0,human,,,,,,,,,,
6305991.0,chimpanzee,,,,,,,,,,
6305991.0,robot,,,,,,,,,,
6305991.0,rock,,,,,,,,,,
6305991.0,autonomous_car,,,,,,,,,,
6305991.0,computer,,,,,,,,,,
6306008.0,jelly_fish,,,,,,,,,,
6306008.0,artificial_intelligence,,,,,,,,,,
6306008.0,god,,,,,,,,,,
6306008.0,virus,,,,,,,,,,
6306008.0,human,,,,,,,,,,
6306008.0,chimpanzee,,,,,,,,,,
6306008.0,robot,,,,,,,,,,
6306008.0,rock,,,,,,,,,,
6306008.0,autonomous_car,,,,,,,,,,
6306008.0,computer,,,,,,,,,,
6306037.0,jelly_fish,,,,,,,,,,
6306037.0,artificial_intelligence,,,,,,,,,,
6306037.0,god,,,,,,,,,,
6306037.0,virus,,,,,,,,,,
6306037.0,human,,,,,,,,,,
6306037.0,chimpanzee,,,,,,,,,,
6306037.0,robot,,,,,,,,,,
6306037.0,rock,,,,,,,,,,
6306037.0,autonomous_car,,,,,,,,,,
6306037.0,computer,,,,,,,,,,
6306121.0,jelly_fish,,,,,,,,,,
6306121.0,artificial_intelligence,,,,,,,,,,
6306121.0,god,,,,,,,,,,
6306121.0,virus,,,,,,,,,,
6306121.0,human,,,,,,,,,,
6306121.0,chimpanzee,,,,,,,,,,
6306121.0,robot,,,,,,,,,,
6306121.0,rock,,,,,,,,,,
6306121.0,autonomous_car,,,,,,,,,,
6306121.0,computer,,,,,,,,,,
6306226.0,jelly_fish,,,,,,,,,,
6306226.0,artificial_intelligence,,,,,,,,,,
6306226.0,god,,,,,,,,,,
6306226.0,virus,,,,,,,,,,
6306226.0,human,,,,,,,,,,
6306226.0,chimpanzee,,,,,,,,,,
6306226.0,robot,,,,,,,,,,
6306226.0,rock,,,,,,,,,,
6306226.0,autonomous_car,,,,,,,,,,
6306226.0,computer,,,,,,,,,,
6306224.0,jelly_fish,,,,,,,,,,
6306224.0,artificial_intelligence,,,,,,,,,,
6306224.0,god,,,,,,,,,,
6306224.0,virus,,,,,,,,,,
6306224.0,human,,,,,,,,,,
6306224.0,chimpanzee,,,,,,,,,,
6306224.0,robot,,,,,,,,,,
6306224.0,rock,,,,,,,,,,
6306224.0,autonomous_car,,,,,,,,,,
6306224.0,computer,,,,,,,,,,
