Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1642616829237,19/01/2022 18:27:09,1642616828586,2,19/01/2022 20:27:08,70408,19,questionnaire-sgay,,18653621,6166ef334de9e433e83bfb79,5521582,,complete,,61e8559a4d3aa7f6ceb12bca,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1366x657,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616906189,19/01/2022 18:28:26,1642616905581,2,19/01/2022 20:28:25,70408,19,questionnaire-sgay,,18653621,6166ef334de9e433e83bfb79,5521582,,complete,,61e8559a4d3aa7f6ceb12bca,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,Sex,Female
3,1642616906579,19/01/2022 18:28:26,1642616905582,2,19/01/2022 20:28:25,70408,19,questionnaire-sgay,,18653621,6166ef334de9e433e83bfb79,5521582,,complete,,61e8559a4d3aa7f6ceb12bca,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,Sex-quantised,1
4,1642616906579,19/01/2022 18:28:26,1642616905582,2,19/01/2022 20:28:25,70408,19,questionnaire-sgay,,18653621,6166ef334de9e433e83bfb79,5521582,,complete,,61e8559a4d3aa7f6ceb12bca,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,Sex-text,
5,1642616906579,19/01/2022 18:28:26,1642616905583,2,19/01/2022 20:28:25,70408,19,questionnaire-sgay,,18653621,6166ef334de9e433e83bfb79,5521582,,complete,,61e8559a4d3aa7f6ceb12bca,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,age,19
6,1642616906579,19/01/2022 18:28:26,1642616905583,2,19/01/2022 20:28:25,70408,19,questionnaire-sgay,,18653621,6166ef334de9e433e83bfb79,5521582,,complete,,61e8559a4d3aa7f6ceb12bca,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,academic,High school graduate
7,1642616906579,19/01/2022 18:28:26,1642616905583,2,19/01/2022 20:28:25,70408,19,questionnaire-sgay,,18653621,6166ef334de9e433e83bfb79,5521582,,complete,,61e8559a4d3aa7f6ceb12bca,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,academic-quantised,2
8,1642616906579,19/01/2022 18:28:26,1642616905583,2,19/01/2022 20:28:25,70408,19,questionnaire-sgay,,18653621,6166ef334de9e433e83bfb79,5521582,,complete,,61e8559a4d3aa7f6ceb12bca,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,revenue,$50 000 - $69 999
9,1642616906579,19/01/2022 18:28:26,1642616905584,2,19/01/2022 20:28:25,70408,19,questionnaire-sgay,,18653621,6166ef334de9e433e83bfb79,5521582,,complete,,61e8559a4d3aa7f6ceb12bca,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,revenue-quantised,5
10,1642616906579,19/01/2022 18:28:26,1642616905584,2,19/01/2022 20:28:25,70408,19,questionnaire-sgay,,18653621,6166ef334de9e433e83bfb79,5521582,,complete,,61e8559a4d3aa7f6ceb12bca,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,politics,60
11,1642616906579,19/01/2022 18:28:26,1642616905584,2,19/01/2022 20:28:25,70408,19,questionnaire-sgay,,18653621,6166ef334de9e433e83bfb79,5521582,,complete,,61e8559a4d3aa7f6ceb12bca,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,religiosity,100
12,1642616906579,19/01/2022 18:28:26,1642616905584,2,19/01/2022 20:28:25,70408,19,questionnaire-sgay,,18653621,6166ef334de9e433e83bfb79,5521582,,complete,,61e8559a4d3aa7f6ceb12bca,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x657,,Demographics,5,No,END QUESTIONNAIRE,76998
1,1642616861258,19/01/2022 18:27:41,1642616860885,-6,19/01/2022 12:27:40,70408,19,questionnaire-sgay,,18653639,61133b44c0f877a21f27c3ee,5521539,,complete,,61e8553176cccc485ca7cfbf,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 82.0.4227.58,2560x1440,1435x1310,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616902359,19/01/2022 18:28:22,1642616901982,-6,19/01/2022 12:28:21,70408,19,questionnaire-sgay,,18653639,61133b44c0f877a21f27c3ee,5521539,,complete,,61e8553176cccc485ca7cfbf,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 82.0.4227.58,2560x1440,1435x1310,,Demographics,5,No,Sex,Male
3,1642616902662,19/01/2022 18:28:22,1642616901983,-6,19/01/2022 12:28:21,70408,19,questionnaire-sgay,,18653639,61133b44c0f877a21f27c3ee,5521539,,complete,,61e8553176cccc485ca7cfbf,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 82.0.4227.58,2560x1440,1435x1310,,Demographics,5,No,Sex-quantised,2
4,1642616902662,19/01/2022 18:28:22,1642616901983,-6,19/01/2022 12:28:21,70408,19,questionnaire-sgay,,18653639,61133b44c0f877a21f27c3ee,5521539,,complete,,61e8553176cccc485ca7cfbf,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 82.0.4227.58,2560x1440,1435x1310,,Demographics,5,No,Sex-text,
5,1642616902662,19/01/2022 18:28:22,1642616901984,-6,19/01/2022 12:28:21,70408,19,questionnaire-sgay,,18653639,61133b44c0f877a21f27c3ee,5521539,,complete,,61e8553176cccc485ca7cfbf,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 82.0.4227.58,2560x1440,1435x1310,,Demographics,5,No,age,21
6,1642616902662,19/01/2022 18:28:22,1642616901984,-6,19/01/2022 12:28:21,70408,19,questionnaire-sgay,,18653639,61133b44c0f877a21f27c3ee,5521539,,complete,,61e8553176cccc485ca7cfbf,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 82.0.4227.58,2560x1440,1435x1310,,Demographics,5,No,academic,Some college but no degree
7,1642616902662,19/01/2022 18:28:22,1642616901984,-6,19/01/2022 12:28:21,70408,19,questionnaire-sgay,,18653639,61133b44c0f877a21f27c3ee,5521539,,complete,,61e8553176cccc485ca7cfbf,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 82.0.4227.58,2560x1440,1435x1310,,Demographics,5,No,academic-quantised,3
8,1642616902662,19/01/2022 18:28:22,1642616901984,-6,19/01/2022 12:28:21,70408,19,questionnaire-sgay,,18653639,61133b44c0f877a21f27c3ee,5521539,,complete,,61e8553176cccc485ca7cfbf,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 82.0.4227.58,2560x1440,1435x1310,,Demographics,5,No,revenue,Less that $10 000
9,1642616902662,19/01/2022 18:28:22,1642616901984,-6,19/01/2022 12:28:21,70408,19,questionnaire-sgay,,18653639,61133b44c0f877a21f27c3ee,5521539,,complete,,61e8553176cccc485ca7cfbf,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 82.0.4227.58,2560x1440,1435x1310,,Demographics,5,No,revenue-quantised,1
10,1642616902662,19/01/2022 18:28:22,1642616901984,-6,19/01/2022 12:28:21,70408,19,questionnaire-sgay,,18653639,61133b44c0f877a21f27c3ee,5521539,,complete,,61e8553176cccc485ca7cfbf,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 82.0.4227.58,2560x1440,1435x1310,,Demographics,5,No,politics,38
11,1642616902662,19/01/2022 18:28:22,1642616901984,-6,19/01/2022 12:28:21,70408,19,questionnaire-sgay,,18653639,61133b44c0f877a21f27c3ee,5521539,,complete,,61e8553176cccc485ca7cfbf,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 82.0.4227.58,2560x1440,1435x1310,,Demographics,5,No,religiosity,37
12,1642616902662,19/01/2022 18:28:22,1642616901984,-6,19/01/2022 12:28:21,70408,19,questionnaire-sgay,,18653639,61133b44c0f877a21f27c3ee,5521539,,complete,,61e8553176cccc485ca7cfbf,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 82.0.4227.58,2560x1440,1435x1310,,Demographics,5,No,END QUESTIONNAIRE,41099
1,1642616881378,19/01/2022 18:28:01,1642616882617,2,19/01/2022 20:28:02,70408,19,questionnaire-sgay,,18653653,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1366x625,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616938357,19/01/2022 18:28:58,1642616939033,2,19/01/2022 20:28:59,70408,19,questionnaire-sgay,,18653653,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,Sex,Male
3,1642616938597,19/01/2022 18:28:58,1642616939035,2,19/01/2022 20:28:59,70408,19,questionnaire-sgay,,18653653,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,Sex-quantised,2
4,1642616938597,19/01/2022 18:28:58,1642616939036,2,19/01/2022 20:28:59,70408,19,questionnaire-sgay,,18653653,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,Sex-text,
5,1642616938597,19/01/2022 18:28:58,1642616939036,2,19/01/2022 20:28:59,70408,19,questionnaire-sgay,,18653653,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,age,21
6,1642616938597,19/01/2022 18:28:58,1642616939036,2,19/01/2022 20:28:59,70408,19,questionnaire-sgay,,18653653,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,academic,Bachelor's degree (3+)
7,1642616938597,19/01/2022 18:28:58,1642616939037,2,19/01/2022 20:28:59,70408,19,questionnaire-sgay,,18653653,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,academic-quantised,4
8,1642616938597,19/01/2022 18:28:58,1642616939037,2,19/01/2022 20:28:59,70408,19,questionnaire-sgay,,18653653,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,revenue,$10 000 - $19 999
9,1642616938597,19/01/2022 18:28:58,1642616939037,2,19/01/2022 20:28:59,70408,19,questionnaire-sgay,,18653653,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,revenue-quantised,2
10,1642616938597,19/01/2022 18:28:58,1642616939037,2,19/01/2022 20:28:59,70408,19,questionnaire-sgay,,18653653,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,politics,15
11,1642616938597,19/01/2022 18:28:58,1642616939038,2,19/01/2022 20:28:59,70408,19,questionnaire-sgay,,18653653,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,religiosity,66
12,1642616938597,19/01/2022 18:28:58,1642616939038,2,19/01/2022 20:28:59,70408,19,questionnaire-sgay,,18653653,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,END QUESTIONNAIRE,56421
1,1642616881809,19/01/2022 18:28:01,1642616881503,-3,19/01/2022 15:28:01,70408,19,questionnaire-sgay,,18653654,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1366x625,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616911908,19/01/2022 18:28:31,1642616911062,-3,19/01/2022 15:28:31,70408,19,questionnaire-sgay,,18653654,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,Sex,Female
3,1642616912143,19/01/2022 18:28:32,1642616911064,-3,19/01/2022 15:28:31,70408,19,questionnaire-sgay,,18653654,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,Sex-quantised,1
4,1642616912143,19/01/2022 18:28:32,1642616911065,-3,19/01/2022 15:28:31,70408,19,questionnaire-sgay,,18653654,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,Sex-text,
5,1642616912143,19/01/2022 18:28:32,1642616911065,-3,19/01/2022 15:28:31,70408,19,questionnaire-sgay,,18653654,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,age,20
6,1642616912143,19/01/2022 18:28:32,1642616911065,-3,19/01/2022 15:28:31,70408,19,questionnaire-sgay,,18653654,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,academic,High school graduate
7,1642616912143,19/01/2022 18:28:32,1642616911065,-3,19/01/2022 15:28:31,70408,19,questionnaire-sgay,,18653654,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,academic-quantised,2
8,1642616912143,19/01/2022 18:28:32,1642616911066,-3,19/01/2022 15:28:31,70408,19,questionnaire-sgay,,18653654,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,revenue,$20 000 - $29 999
9,1642616912143,19/01/2022 18:28:32,1642616911067,-3,19/01/2022 15:28:31,70408,19,questionnaire-sgay,,18653654,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,revenue-quantised,3
10,1642616912143,19/01/2022 18:28:32,1642616911067,-3,19/01/2022 15:28:31,70408,19,questionnaire-sgay,,18653654,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,politics,14
11,1642616912143,19/01/2022 18:28:32,1642616911067,-3,19/01/2022 15:28:31,70408,19,questionnaire-sgay,,18653654,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,religiosity,9
12,1642616912143,19/01/2022 18:28:32,1642616911068,-3,19/01/2022 15:28:31,70408,19,questionnaire-sgay,,18653654,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,END QUESTIONNAIRE,29566
1,1642616890235,19/01/2022 18:28:10,1642616883253,1,19/01/2022 19:28:03,70408,19,questionnaire-sgay,,18653664,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1920x937,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616918087,19/01/2022 18:28:38,1642616910984,1,19/01/2022 19:28:30,70408,19,questionnaire-sgay,,18653664,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,Sex,Male
3,1642616918171,19/01/2022 18:28:38,1642616910987,1,19/01/2022 19:28:30,70408,19,questionnaire-sgay,,18653664,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,Sex-quantised,2
4,1642616918171,19/01/2022 18:28:38,1642616910987,1,19/01/2022 19:28:30,70408,19,questionnaire-sgay,,18653664,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,Sex-text,
5,1642616918171,19/01/2022 18:28:38,1642616910987,1,19/01/2022 19:28:30,70408,19,questionnaire-sgay,,18653664,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,age,31
6,1642616918171,19/01/2022 18:28:38,1642616910987,1,19/01/2022 19:28:30,70408,19,questionnaire-sgay,,18653664,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,academic,Master's degree (5+)
7,1642616918171,19/01/2022 18:28:38,1642616910988,1,19/01/2022 19:28:30,70408,19,questionnaire-sgay,,18653664,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,academic-quantised,5
8,1642616918171,19/01/2022 18:28:38,1642616910988,1,19/01/2022 19:28:30,70408,19,questionnaire-sgay,,18653664,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,revenue,$10 000 - $19 999
9,1642616918171,19/01/2022 18:28:38,1642616910988,1,19/01/2022 19:28:30,70408,19,questionnaire-sgay,,18653664,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,revenue-quantised,2
10,1642616918171,19/01/2022 18:28:38,1642616910989,1,19/01/2022 19:28:30,70408,19,questionnaire-sgay,,18653664,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,politics,39
11,1642616918171,19/01/2022 18:28:38,1642616910989,1,19/01/2022 19:28:30,70408,19,questionnaire-sgay,,18653664,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,religiosity,57
12,1642616918171,19/01/2022 18:28:38,1642616910989,1,19/01/2022 19:28:30,70408,19,questionnaire-sgay,,18653664,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1903x937,,Demographics,5,No,END QUESTIONNAIRE,27737
1,1642616929308,19/01/2022 18:28:49,1642616930008,0,19/01/2022 18:28:50,70408,19,questionnaire-sgay,,18653689,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1536x754,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616968328,19/01/2022 18:29:28,1642616969042,0,19/01/2022 18:29:29,70408,19,questionnaire-sgay,,18653689,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,Sex,Male
3,1642616968398,19/01/2022 18:29:28,1642616969043,0,19/01/2022 18:29:29,70408,19,questionnaire-sgay,,18653689,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,Sex-quantised,2
4,1642616968398,19/01/2022 18:29:28,1642616969044,0,19/01/2022 18:29:29,70408,19,questionnaire-sgay,,18653689,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,Sex-text,
5,1642616968398,19/01/2022 18:29:28,1642616969044,0,19/01/2022 18:29:29,70408,19,questionnaire-sgay,,18653689,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,age,21
6,1642616968398,19/01/2022 18:29:28,1642616969044,0,19/01/2022 18:29:29,70408,19,questionnaire-sgay,,18653689,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,academic,Bachelor's degree (3+)
7,1642616968398,19/01/2022 18:29:28,1642616969044,0,19/01/2022 18:29:29,70408,19,questionnaire-sgay,,18653689,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,academic-quantised,4
8,1642616968398,19/01/2022 18:29:28,1642616969044,0,19/01/2022 18:29:29,70408,19,questionnaire-sgay,,18653689,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,revenue,$100 000 - $149 999
9,1642616968398,19/01/2022 18:29:28,1642616969045,0,19/01/2022 18:29:29,70408,19,questionnaire-sgay,,18653689,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,revenue-quantised,7
10,1642616968398,19/01/2022 18:29:28,1642616969045,0,19/01/2022 18:29:29,70408,19,questionnaire-sgay,,18653689,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,politics,24
11,1642616968398,19/01/2022 18:29:28,1642616969045,0,19/01/2022 18:29:29,70408,19,questionnaire-sgay,,18653689,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,religiosity,15
12,1642616968398,19/01/2022 18:29:28,1642616969045,0,19/01/2022 18:29:29,70408,19,questionnaire-sgay,,18653689,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Demographics,5,No,END QUESTIONNAIRE,39037
1,1642616935905,19/01/2022 18:28:55,1642616935754,0,19/01/2022 18:28:55,70408,19,questionnaire-sgay,,18653694,609d83db80dca3574b10fc71,5521630,,complete,,61e85641a9c6ac7f1f33abe4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1416x725,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616968745,19/01/2022 18:29:28,1642616968600,0,19/01/2022 18:29:28,70408,19,questionnaire-sgay,,18653694,609d83db80dca3574b10fc71,5521630,,complete,,61e85641a9c6ac7f1f33abe4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1401x725,,Demographics,5,No,Sex,Male
3,1642616968875,19/01/2022 18:29:28,1642616968602,0,19/01/2022 18:29:28,70408,19,questionnaire-sgay,,18653694,609d83db80dca3574b10fc71,5521630,,complete,,61e85641a9c6ac7f1f33abe4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1401x725,,Demographics,5,No,Sex-quantised,2
4,1642616968875,19/01/2022 18:29:28,1642616968602,0,19/01/2022 18:29:28,70408,19,questionnaire-sgay,,18653694,609d83db80dca3574b10fc71,5521630,,complete,,61e85641a9c6ac7f1f33abe4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1401x725,,Demographics,5,No,Sex-text,
5,1642616968875,19/01/2022 18:29:28,1642616968602,0,19/01/2022 18:29:28,70408,19,questionnaire-sgay,,18653694,609d83db80dca3574b10fc71,5521630,,complete,,61e85641a9c6ac7f1f33abe4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1401x725,,Demographics,5,No,age,43
6,1642616968875,19/01/2022 18:29:28,1642616968602,0,19/01/2022 18:29:28,70408,19,questionnaire-sgay,,18653694,609d83db80dca3574b10fc71,5521630,,complete,,61e85641a9c6ac7f1f33abe4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1401x725,,Demographics,5,No,academic,Bachelor's degree (3+)
7,1642616968875,19/01/2022 18:29:28,1642616968602,0,19/01/2022 18:29:28,70408,19,questionnaire-sgay,,18653694,609d83db80dca3574b10fc71,5521630,,complete,,61e85641a9c6ac7f1f33abe4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1401x725,,Demographics,5,No,academic-quantised,4
8,1642616968875,19/01/2022 18:29:28,1642616968602,0,19/01/2022 18:29:28,70408,19,questionnaire-sgay,,18653694,609d83db80dca3574b10fc71,5521630,,complete,,61e85641a9c6ac7f1f33abe4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1401x725,,Demographics,5,No,revenue,$20 000 - $29 999
9,1642616968875,19/01/2022 18:29:28,1642616968603,0,19/01/2022 18:29:28,70408,19,questionnaire-sgay,,18653694,609d83db80dca3574b10fc71,5521630,,complete,,61e85641a9c6ac7f1f33abe4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1401x725,,Demographics,5,No,revenue-quantised,3
